category,contents,language,lectureLink,lectureName,lecturer,level,numOfLectures,price,rating,siteIdx,subCategory,thumbnail,totalDuration,type
,Define an Angular Trigger and StateSwitch Between Angular States on a TriggerAnimate Between Angular States Using TransitionsControl Undefined Angular States with void StateAnimate Adding and Removing Angular Elements with ngIfDelay and Ease Angular AnimationsUse Keyframes for Fine-Tuned Angular AnimationsDefine Two-Way Transitions for Angular States,en,https://egghead.io/courses/animate-angular-web-applications,Animate Angular Web Applications,John Lindquist,6,8,-1,4.3,8,Angular,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/065/thumb/EGH_Angular_2_Animations.png,15,on
,Prepare for native iOS and Android api intellisense with NativeScriptUse an Objective C library in NativeScript for Angular iOS appUse Objective C Delegates in NativeScript for Angular iOS appsGenerate metadata TypeScript declarations for Objective C/Swift libraries on iOSUse an Android library in NativeScript for Angular using Java apisTranslate common Java/Android APIs into NativeScript for Angular Android appsDevelop a consistent plugin api across your Android and iOS NativeScript appConvert a Swift library to NativeScript for Angular iOS appsBuild a custom NativeScript view component for iOSBuild a custom NativeScript view component for AndroidDevelop a public NativeScript plugin using the nativescript-plugin-seedConditionally require a NativeScript plugin when only a single platform is supported,en,https://egghead.io/courses/use-objective-c-swift-and-java-api-s-in-nativescript-for-angular-ios-and-android-apps,"Use Objective C, Swift and Java api¡¯s in NativeScript for Angular iOS and Android apps ",Nathan Walker,6,12,-1,4.9,8,"NativeScript,Angular",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/106/thumb/EGH_AngularNS_Mobile_Final-01.png,69,on
,Introduction to Static TypingUsing Type Inference in TypeScriptUnion Types and Type Aliases in TypeScriptDistinguishing between types of Strings in TypeScriptUsing Interfaces to Describe Types in TypeScriptCreating a Class in TypeScript Sharing Class Behavior with Inheritance in TypeScript Using Assertion to Convert Types in TypeScriptThe Basics of Generics in TypeScriptPractical Generics in TypeScript,en,https://egghead.io/courses/use-types-effectively-in-typescript,Use Types Effectively in TypeScript,Ari Picker,6,10,-1,4.3,8,TypeScript,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/048/thumb/EGH_Typescript_Types.png,29,on
,Use Linear Regression To Estimate Continuous Values with Python and Scikit-learnPredict Categories in Python using Scikit-learn's Logistic Regression moduleUse Support Vector Machines To Find Complex Decision Boundaries with Scikit-learnUse K-nearest Neighbors To Find Similar Datapoints with Python and Scikit-learnImplement a Naive Bayes Classifier in Python and Scikit-learn to Categorize TextImplement Decision Trees in Python with Scikit-learnFind Clusters of Data with K-means Clustering in Python and Scikit-learn,en,https://egghead.io/courses/introductory-machine-learning-algorithms-in-python-with-scikit-learn,Introductory Machine Learning Algorithms in Python with scikit-learn,Hannah Davis,6,7,-1,3.7,8,"Scikit-Learn,python",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/168/thumb/EGH_PythonMachine_1000.png,33,on
,Understand Angular Dependency InjectionInject an Angular Service into a Component using ProvidersUse Provide and UseClass in Angular ProvidersUse Angular Factory ProvidersUse Angular Factory Providers with dependenciesUnderstand Angular @InjectableUse Angular Value ProvidersUnderstand OpaqueToken in Angular,en,https://egghead.io/courses/angular-dependency-injection-di-explained,Angular Dependency Injection (DI) Explained,Pascal Precht,6,8,-1,4.5,8,Angular,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/066/thumb/EGH_A2_DependencyEngine_Final.png,27,on
,Optimize SVGs for Better Performance using svgoInclude an SVG with an Image TagAdd an SVG as a Background ImageAdd an SVG as an Embedded Background ImageCombine Multiple SVGs into an SVG SpriteAdd an SVG Sprite as a Background ImageAutomate SVG Sprite Background Image Variations with a SCSS MixinEmbed SVG Directly In Markup with the ¡°Use¡± TagLoad an External SVG Inside a ¡°Use¡± TagStyle an SVG Icon with CSS Build an SVG icon component in React,en,https://egghead.io/courses/create-an-svg-icon-system,Create an SVG Icon System,Damon Bauer,6,11,-1,4.1,8,"SVG,HTML 5",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/094/thumb/EGH_SVGIcon_Final.png,28,on
,"Animate Styles of a React Native View with Animated.timingAnimate the Scale of a React Native Button using Animated.springCreate a Draggable Card with React Native Pan Responder, and Animated.decayAnimate Colors with React Native InterpolateAnimate Rotation with React Native InterpolateAnimate a Sequence of React Native Animations with Animated.sequenceStagger React Native Animations with Animated.staggerAnimate Multiple Animations at the Same Time with Animated.parallelCreate a Flip Card Animation with React Native",en,https://egghead.io/courses/animate-react-native-ui-elements,Animate React Native UI Elements,Jason Brown,6,9,-1,4.6,8,"React,React Native",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/085/thumb/EGH_ImageGallery_Final.png,25,on
,Set up a native mobile app using the NativeScript CLIPreview NativeScript apps in the iOS SimulatorPreview NativeScript Apps in the GenyMotion Android emulatorCreate native mobile views using NativeScript XMLStyle NativeScript views using CSSStyle NativeScript views using the default core themeEdit with live reloading using NativeScript livesyncAdd native mobile page navigation using Angular RouterAdd styles to active routes using nsRouterLinkActiveCreate a page title using ActionBarHandle back navigation when using page-router-outletOpen an Angular component in a native iOS and Android popup modalDisplay lists using NativeScript¡¯s ListView componentBind data to NativeScript Angular components using RxJS ObservablesIntegrate a custom NativeScript UI component plugin via npm and registerElementCreate a custom app theme using SASS for NativeScriptModify status bar colors on iOS and Android with NativeScriptUse the nativescript-themes plugin to switch app themes on the fly,en,https://egghead.io/courses/create-native-mobile-apps-with-nativescript-for-angular,Create Native Mobile Apps with NativeScript for Angular,Nathan Walker,6,18,-1,4.4,8,"Angular,NativeScript",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/084/thumb/EGH_AngularNativeScript_Final.png,43,on
,Understand what an HTTP Request isUnderstand what an HTTP Response isExamine HTTP Message BodiesUse HTTP GET & HEAD MethodsUnderstand 2xx HTTP Status Code ResponsesUnderstand HTTP 3xx Redirection Response CodesUnderstand HTTP 4xx Client Error Response CodesUnderstand 5xx Server Error Response CodesUse HTTP POST MethodUse HTTP DELETE MethodUse HTTP PATCH MethodUse HTTP OPTIONS Method,en,https://egghead.io/courses/understand-the-basics-of-http,Understand the Basics of HTTP,Pete Johanson,6,12,-1,3.9,8,HTTP,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/078/thumb/EGH_HTTP_Final.png,32,on
,"Sync the UI with the app state using MobX observable and observer in ReactAnalyze React components with MobX-React devtoolsDerive computed values and manage side effects with MobX reactionsUse observable objects, arrays, and maps to store state in MobXUse MobX actions to change and guard statePass observable data through props in MobXHandle user input and asynchronous actions with MobXConnect MobX observer components to the store with the React ProviderWrite custom MobX reactions with when and autorun",en,https://egghead.io/courses/manage-complex-state-in-react-apps-with-mobx,Manage Complex State in React Apps with MobX,Michel Weststrate,6,9,-1,4.2,8,"React,MobX",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/058/thumb/EGH_Mobx_Final.png,28,on
,Configure Your First Angular RouteMap a Second Angular Route to a ComponentBuild Angular Navigation with routerLinkLazy Load Angular Modules with the RouterStyle the Active Angular Navigation Element with routerLinkActiveUse Params from Angular Routes Inside of ComponentsUnderstand the Angular Base href RequirementBuild Dynamic Angular Navigation with ngForLoad Data to Build Angular NavigationLoad Data Based on Angular Route ParamsControl Rx Subscriptions with Async Pipe and BehaviorSubjects,en,https://egghead.io/courses/manage-ui-state-with-the-angular-router,Manage UI State with the Angular Router,John Lindquist,6,11,-1,4.5,8,Angular,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/063/thumb/EGH_A2_Router.png,31,on
,Create an Ember Project with the Ember-CLIEmber Templating with HTMLBarsAdd user interaction to Ember.js apps using actionsDefine Routes in Ember 2.0 using Ember-CLICreating nested routes in Ember.jsDefine Models for Routes in EmberCreate Simple Components in EmberUse Closure Actions with Ember ComponentsDebug Ember Applications using Ember Inspector,en,https://egghead.io/courses/ember-2-fundamentals,Ember 2 Fundamentals,Iheanyi Ekechukwu,6,9,-1,3.8,8,Ember.js,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/097/thumb/EGH_Ember2-1000.png,34,on
,Create an Angular 2 Hello World ComponentStructure a Basic Angular 2 ApplicationCreate Application-Specific Angular 2 ComponentsCreate Shareable Angular 2 ComponentsShare a Service Across Angular 2 Components and ModulesAngular 2 Smart Components vs Presentation ComponentsStyle Angular 2 ComponentsNesting Elements in Angular 2 Components with ng-content (AKA Angular 2 Transclusion)Select From Multiple Nested Angular 2 ElementsManipulate and Access DOM Elements with Angular 2 RendererGenerate Angular 2 Components Programmatically with entryComponentsSet Properties on Dynamically Created Angular 2 ComponentsOrder Dynamic Components Inside an Angular 2 ViewContainerMove and Delete Angular 2 Components After CreationGenerate and Render Angular 2 Template Elements in a  ComponentSet Values on Generated Angular 2 Templates with Template Context,en,https://egghead.io/courses/building-angular-components,Building Angular Components,John Lindquist,6,16,-1,4.4,8,Angular,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/056/thumb/EGH_AngularUI_Final.png,41,on
,Using flex-direction to layout content horizontally and verticallyUsing order to rearrange flexbox childrenDemystifying alignment in flexbox childrenDefining dimensions on flexbox children using flex-basisUsing flex-shrink and flex-grow to make flexbox children resize correctlyCombining the flexbox sizing properties using the flex shorthandTurning a flexbox into a grid using flex-wrap and align-contentUsing Flexbox in Websites and Applications,en,https://egghead.io/courses/flexbox-fundamentals,Flexbox Fundamentals,Garth Braithwaite,6,8,-1,4.4,8,"Flexbox,CSS",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/036/thumb/EGH_Flexbox.png,18,on
,Examine a Running App with the Chrome DebuggerExamine a Page's Source Resources with Chrome DevToolsUnbundle your JavaScript with Source Maps in Chrome DevToolsUse Snippets to Store Behaviors in Chrome DevToolsSet Breakpoints for the Chrome Debugger,en,https://egghead.io/courses/chrome-devtools-sources-panel,Debug JavaScript in Chrome with DevTool Sources,mykola bilokonsky,6,5,-1,4.3,8,"Chrome DevTools,JavaScript,Chrome",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/067/thumb/EGH_Chrome_Sources_Final.png,26,on
,Log Levels and Semantic MethodsAdvanced Console Log ArgumentsGrouping and Nesting Console Log OutputProper use of console.assert in JavaScriptUsing console.count to Count EventsLogging Timing Data to the ConsoleLogging Pretty-Printing Tabular Data to the Console,en,https://egghead.io/courses/js-console-for-power-users,Advanced Logging with the JavaScript Console,mykola bilokonsky,6,7,-1,4.5,8,"Chrome DevTools,JavaScript",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/038/thumb/EGH_JSPowerConsole_sq.png,21,on
,Chrome Devtools: Elements - Inspect Elements vs View SourceChrome Devtools: Elements - Make Changes in Your BrowserChrome Devtools: Elements - Debug with Style!Chrome Devtools: Elements - Console IntegrationUnderstand the Event Listeners PanelUse the Device Toolbar to Emulate Different ScreensUse DOM Break Points,en,https://egghead.io/courses/using-chrome-developer-tools-elements,Debug the DOM in Chrome with the Devtools Elements Panel,mykola bilokonsky,6,7,-1,4.4,8,"Chrome DevTools,HTML 5,Chrome",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/060/thumb/EGH_Chrome_Elements.png,33,on
,Introduction to GitHubExploring GitHubExploring a RepositoryHow to install Git SCMHow to authenticate with GitHub using SSHIdentifying How to Contribute to an Open Source Project on GitHubHow to Fork and Clone a GitHub RepositorySetting up the project locallyHow to create a Pull Request on GitHubHow to Collaborate on a Pull Request on GitHubHow to update a Pull Request on GitHubHow to rebase a git Pull Request branchHow to squash multiple git commitsGetting a Pull Request Merged and Wrapping up,en,https://egghead.io/courses/how-to-contribute-to-an-open-source-project-on-github,How to Contribute to an Open Source Project on GitHub,Kent C. Dodds,6,14,-1,4.6,8,"git,GitHub",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/032/thumb/EGH_JSopensource_final.png,38,on
,Create an API with SwaggerCreate An API Schema Definition Using SwaggerDefine an HTTP GET Endpoint for a Node.js API Server with SwaggerDefine an HTTP POST Endpoint for a Node.js Server with SwaggerDefine an HTTP GET Endpoint with URL Parameters for a Node.js Server with SwaggerDefine an HTTP DELETE Endpoint for a Node.js API Server with SwaggerDefine an HTTP PUT Endpoint for a Node.js API Server with SwaggerMock API Responses with SwaggerCreate a Node.js function for an HTTP GET request for a Swagger APICreate a Node.js function for an HTTP POST request for a Swagger APICreate a Node.js function for an HTTP GET request with URL parametersCreate a Node.js function for an HTTP DELETE request for a Swagger APICreate a Node.js function for an HTTP PUT request for a Swagger APIConnect an existing React application to an API server created with SwaggerBuild Monitoring into your API ServerPerform Load Tests on an API Server using Apache jmeter,en,https://egghead.io/courses/build-node-js-apis-with-openapi-spec-swagger,Build Node.js APIs with OpenAPI Spec (Swagger),Will Button,6,16,-1,4.3,8,"OpenAPI,Node.js",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/071/thumb/EGH_NodeJSAPI_Swagger_Final.png,56,on
,Introduction to How to Write an Open Source JavaScript LibrarySetting up GitHubConfiguring npm and creating a package.jsonCreating the library and adding dependenciesPushing to GitHubPublishing to npmReleasing a version to GitHubReleasing a new version to npmPublishing a beta versionSetting up Unit Testing with Mocha and ChaiUnit Testing with Mocha and ChaiAutomating Releases with semantic-releaseWriting conventional commits with commitizenCommitting a new feature with commitizenAutomatically Releasing with TravisCIAutomatically running tests before commits with ghooksAdding code coverage recording with IstanbulAdding code coverage checkingAdd code coverage reportingAdding badges to your READMEAdding ES6 SupportAdding ES6 Support to Tests using Mocha and BabelLimit Built Branches on TravisAdd a browser build to an npm module,en,https://egghead.io/courses/how-to-write-an-open-source-javascript-library,How to Write an Open Source JavaScript Library,Kent C. Dodds,6,24,-1,4.8,8,GitHub,https://d2eip9sf3oo6c2.cloudfront.net/tags/images/000/000/276/thumb/github_logo.png,90,on
,Create Vertical/Horizontal Layouts with StackLayout Create an Absolute Positioned Layout Using AbsoluteLayout Add Responsive Wrapping Using WrapLayoutPosition Views in a Dock Using DockLayoutMake a Grid Layout Using GridLayouts Create Flex Based Containers Using FlexboxLayout,en,https://egghead.io/courses/build-basic-nativescript-app-templates,Build Basic NativeScript App Templates,Brad Martin,6,6,-1,3.8,8,NativeScript,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/103/thumb/EGH_NSLayout_Final.png,15,on
,Intro to VimMoving around in VimVim's different modesSaving Files in VimVim's built-in commandsCombining Vim commands Copy and Paste inside of VimConfigure VIMThe Vim Config fileIntroduction to Vim Plugins,en,https://egghead.io/courses/learn-to-use-vim,Learn to Use VIM,Mike Hartington,6,10,-1,4.2,8,Vim,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/045/thumb/EGH_Vim.png,13,on
,"Say ""Hello World"" to Angular 2Create a Simple Angular 2 ComponentManage Angular 2 Elements with Events and RefsControl Angular 2 Events with $event and Event HandlersShare Services and Data with Angular 2 Dependency InjectionProvide and Share Values with Angular 2 Dependency InjectionLoop Through Angular 2 Components with ngForPass Values into Angular 2 Components with @InputSync Values from Inputs with Angular 2¡¯s ngModel Two-Way BindingPass Events from Angular 2 Components with @OutputWrite CSS Inside of Angular 2 ComponentsApply CSS Classes Conditionally with Angular 2¡¯s ngClassUse Global CSS Inside Angular 2 Components",en,https://egghead.io/courses/get-started-with-angular,Get Started with Angular,John Lindquist,6,13,-1,4.2,8,Angular,https://d2eip9sf3oo6c2.cloudfront.net/tags/images/000/000/300/thumb/angular2.png,26,on
,Setting Up WebGLIntroduction to WebGL ShadersPassing Data to WebGL ShadersWebGL Vertex BuffersDrawing Arrays in WebGLLoading in WebGL ShadersAnimating WebGL VerticesUser Interaction in WebGL3D Transformation Matrices in WebGLUsing a Matrix Library for WebGL,en,https://egghead.io/courses/create-3d-graphics-in-javascript-using-webgl,Create 3D Graphics in JavaScript Using WebGL,Keith Peters,6,10,-1,4.5,8,"WebGL,JavaScript",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/061/thumb/EGH_WebGL_Final-b.png,48,on
,Transform an Array into a Single Value using ReduceReduce an Array into a Single ObjectUse Reduce to Filter and Map over Large DatasetsUse the Optional Reduce ArgumentsAvoid Common Mistakes when Working with ReduceLearn to Flatten and Flatmap Arrays with ReduceCompose Functions with ReduceSafely inspect nested objects with Reduce,en,https://egghead.io/courses/reduce-data-with-javascript-array-reduce,Reduce Data with Javascript Array#reduce,mykola bilokonsky,6,8,-1,4.8,8,JavaScript,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/028/thumb/EGH_ReduceDataJS.png,48,on
,Arrow Function => in ES6The let keyword in ES6Default Values for Function Parameters in ES6const Declarations in es6 (ES2015)Shorthand Properties in ES6Object Enhancements in ES6Using the ES6 spread operatorUse Template Literals in ES6Destructuring Assignment in ES6ES6 Modules (ES2015) - Import and ExportConverting an array-like object into an Array with Array.from()Promises with ES6ES6 (ES2015) - GeneratorsMaps and WeakMaps with ES6ES6 Parameter Object Destructuring with Required Values ES6 Rest Parameters,en,https://egghead.io/courses/learn-es6-ecmascript-2015,Learn ES6 (ECMAScript 2015),John Lindquist,6,16,-1,4.2,8,JavaScript,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/049/thumb/EGH_LearnES6_Final.png,53,on
,"Render an Observable with the Async PipeRender an Observable Date with the Async and  Date PipesHandle Click Events with SubjectsHandle Clicks and Intervals Together with MergeManage State in RxJS with StartWith and ScanMap Streams to Values to Affect StateUse ngrx/store and Reducers for Angular Application StateDispatch Action Types to ReducersDispatch Action Payloads to ReducersPass Template Input Values to ReducersPass Observables into Components with Async PipeAdd a Second Reducer to the StoreUse Two Reducers TogetherUse a Reducer to Change an Object's Property Inside an ArrayUse a Value from the Store in a ReducerReview of Angular 2, RxJS, and Reducers from ngrx/store",en,https://egghead.io/courses/build-redux-style-applications-with-angular-rxjs-and-ngrx-store,"Build Redux Style Applications with Angular, RxJS, and ngrx/store",John Lindquist,6,16,-1,4.3,8,"Angular,RxJS,NgRx",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/047/thumb/build-angular-app-redux-ngrx-sq.png,41,on
,"Accessible Icon ButtonsAccessible Button EventsBuilding Forms with Accessibility in MindHeadings and semantic structure for accessible web pagesFocus management using CSS, HTML, and JavaScriptWhat is the Accessibility Tree?Intro to ARIAHow Visible vs. Hidden Elements Affect Keyboard/Screen Reader UsersUsing the Voiceover screen reader to test for accessibilityTesting for Accessibility with the NVDA Screen Reader on WindowsCreating visual skip links in HTML and CSSAccessible modal dialogsUsing the tabindex attribute for keyboard accessibilityBasic accessibility testingAccessibility testing with axe-cliAccessible animations with reduced motionWhat is Accessible Name Calculation?",en,https://egghead.io/courses/start-building-accessible-web-applications-today,Start Building Accessible Web Applications Today,Marcy Sutton,6,17,-1,4.5,8,"ARIA,HTML 5",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/055/thumb/EGH_AccessibleWeb.png,127,on
,Introducing Angular 2 Concepts in Angular 1Compile an Angular Application Written in ES6Create a Top Level Angular Application ComponentStructure a Complex Angular Component using SubcomponentsBuild an Angular Component Controller Using ES6 ClassRefactor Angular Controller Logic to ServicesUse Dependency Injection with ES6 and Angular Container and Presentation Components Using Angular Component BindingsInitialize Angular Components with Lifecycle HooksBuild Lightweight Controllers by Binding to Models in AngularIsolate State Mutations in Angular ComponentsCommunicate State Changes in Angular with an Event BusTest an Angular Component with $componentController,en,https://egghead.io/courses/using-angular-2-patterns-in-angular-1-x-apps,Using Angular 2 Patterns in Angular 1.x Apps,Lukas Ruebbelke,6,13,-1,4.3,8,AngularJS,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/062/thumb/EGH_Ang2_Patterns.png,63,on
,Examine AJAX Requests with Chrome DevtoolsAnalyze HTTP Requests and Responses with Chrome DevtoolsFilter Requests in the Network Panel in Chrome DevtoolsTest Slow Network Performance with the Chrome DevtoolsAnalyze Overall Network Traffic Using Overview Tool in Chrome DevtoolsUnderstand HTTP Status Codes with the Chrome Devtools ,en,https://egghead.io/courses/debug-http-with-chrome-devtools-network-panel,Debug HTTP with Chrome DevTools Network Panel,mykola bilokonsky,6,6,-1,4.1,8,"Chrome DevTools,Chrome",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/069/thumb/EGH_Chrome_Network_Final.png,25,on
,Starting a Stream with SwitchMapStopping a Stream with TakeUntilUpdating Data with ScanDisplaying Initial Data with StartWithChanging Behavior with MapToHandling Multiple Streams with MergeRefactoring Composable Streams in RxJSGetting Input Text with MapCombining Streams with CombineLatestAdding Conditional Logic with FilterCompleting a Stream with TakeWhileHandling a Complete Stream with ReduceLogging a Stream with DoTimer and Input RecapRefactoring CombineLatest to WithLatestFromResubscribing to a Stream with RepeatBasic DOM Rendering with SubscribeSharing Streams with Share,en,https://egghead.io/courses/step-by-step-async-javascript-with-rxjs,Step-by-Step Async JavaScript with RxJS,John Lindquist,6,18,-1,4.5,8,RxJS,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/035/thumb/EGH_RxJSStepbyStep_Final.png,45,on
,Use Concat to Add Values to an ArrayCombine Values of an Array into a String with JoinCheck if a Value is in an Array with indexOfCreate a Shallow Copy of an Array with SliceSort an Array Alphabetically or Numerically Filter an Array with Truthy ValuesUse Some as a Ternary Operator or ConditionalAdd Elements onto an Array with PushModify Values in an Array with MapValidate Data with the Every() MethodProduce a single value from an Array with reduce,en,https://egghead.io/courses/understand-javascript-arrays,Understand JavaScript Arrays,Shane Osbourne,6,11,-1,4.6,8,JavaScript,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/021/thumb/EGH_JSarrays.png,70,on
,"React Router: Development Environment SetupReact Router: Router, Route, and LinkReact Router: hashHistory vs browserHistoryReact Router: activeStyle & activeClassNameReact Router: Nested RoutesReact Router: IndexRouteReact Router: Route ParametersReact Router: Named ComponentsReact Router: Querystring ParametersReact Router: RedirectReact Router: setRouteWillLeaveHook",en,https://egghead.io/courses/getting-started-with-react-router-v3,Getting Started with React Router v3,Joe Maddalone,6,11,-1,4.4,8,"React,React Router",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/043/thumb/EGH-React-Router.png,26,on
,Angular Material: Installing with NPMAngular Material: Containers with the Layout APIAngular Material: Intro to UI ComponentsAngular Material: UI Components with Dynamic DataAngular Material: Using a BottomSheetAngular Material: Adaptive LayoutsAngular Material: Theming and ARIA,en,https://egghead.io/courses/introduction-to-angular-material,Introduction to AngularJS Material,Aaron Frost,6,7,-1,4.3,8,"AngularJS,Angular Material",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/033/thumb/egghead-angular-material-course-sq.png,29,on
,Intro to the Production Webpack CourseValidate your Webpack config with webpack-validatorTree shaking with Webpack 2Polyfill Promises for Webpack 2Maintain sane file sizes with webpack code splittingHashing with Webpack for long term cachingGrouping vendor files with the Webpack CommonsChunkPluginOptimize React size and performance with Webpack production pluginsChunking common modules from multiple apps with the Webpack CommonsChunkPluginImport a non-ES6 module with WebpackExpose modules to dependencies with WebpackInitialize a Webpack Project with Karma for TestingUse Chai assertions for tests in a Karma projectUse Karma for Unit Testing with WebpackAdd Code Coverage to tests in a Webpack projectEnsure all source files are included in test coverage reports with Webpack,en,https://egghead.io/courses/use-webpack-2-for-production-javascript-applications,Use Webpack 2 for Production JavaScript Applications,Kent C. Dodds,6,16,-1,4.3,8,webpack,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/054/thumb/EGH_Webpack-Final.png,64,on
,"AngularJS with Webpack - IntroductionAngularJS with Webpack - Requiring DirectivesAngularJS with Webpack - ES6 with BabelJSAngularJS with Webpack - Requiring TemplatesAngularJS with Webpack - Requiring CSS & PreprocessorsAngularJS with Webpack - Testing with Karma, Mocha, and ChaiAngularJS with Webpack - Production SetupAngularJS with Webpack - Uglifying your JavaScriptAngularJS with Webpack - Production Source MapsUpdating Babel 5 to 6",en,https://egghead.io/courses/angularjs-and-webpack-for-modular-applications,AngularJS and Webpack for Modular Applications,Kent C. Dodds,6,10,-1,4.8,8,"AngularJS,webpack",https://d2eip9sf3oo6c2.cloudfront.net/tags/images/000/000/002/thumb/angularjs.png,43,on
,Get Started with Regular Expressions in JavaScriptFind Plain Text Patterns using Regular ExpressionsUse Regular Expressions to Find Repeated PatternsUse Character Classes in Regular ExpressionsUse Shorthand Regular Expression Character ClassesCreate Capture Groups in Regular ExpressionsUse Lookaheads in Regular ExpressionsFind the Start and End of Words with Regular Expression Word BoundariesMatch the Same String Twice with Backreferences in Regular ExpressionsFind Patterns at the Start and End of Lines with Line Anchors in Regular Expressions,en,https://egghead.io/courses/regex-in-javascript,Regex in Javascript,Joe Maddalone,6,10,-1,4.6,8,JavaScript,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/029/thumb/course_image.png,31,on
,Apply varying colors per-vertex to WebGL trianglesConsolidate data into a single WebGL vertex arrayFix clipping and aspect ratio by implementing perspective in WebGLDraw a complex 3D Model with WebGL Triangle StripsDraw more complex 3D Models using Triangle Fans in WebGLDraw a multicolored cube with WebGL drawElementsUse an image to texture a WebGL objectCreate a directional light source in WebGL,en,https://egghead.io/courses/build-complex-3d-models-with-webgl,Build Complex 3D models with WebGL,Keith Peters,6,8,-1,4.5,8,"WebGL,JavaScript",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/073/thumb/EGH_IntermedWebGL_Final_2.png,54,on
,hapi.js - Up and runninghapi.js - Logging with good and good-consolehapi.js - Route parametershapi.js - Replying to Requestshapi.js - Using the response objecthapi.js - Serving static fileshapi.js - View engines hapi.js - POST and PUT request payloadshapi.js - Extending the request with lifecycle eventshapi.js - Friendly error pages with extension eventshapi.js - Request Validation with Joihapi.js - Managing State with Cookies,en,https://egghead.io/courses/introduction-to-node-servers-with-hapi-js,Introduction to Node Servers with Hapi.js,Mike Frey,6,12,-1,4.3,8,"hapi.js,Node.js",https://d2eip9sf3oo6c2.cloudfront.net/tags/images/000/000/384/thumb/hapi-logo-1.png,27,on
,The Array forEach methodThe Array map methodThe Array filter methodChaining the Array map and filter methodsCreate an Array concatAll methodIntroducing the ObservableUsing the map method with ObservableSimple drag and drop with ObservablesAdvanced Flattening,en,https://egghead.io/courses/asynchronous-programming-the-end-of-the-loop,Asynchronous Programming: The End of The Loop,Jafar Husain,6,9,-1,4.4,8,"RxJS,JavaScript",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/011/thumb/EGH_Asyncintro_Final.png,59,on
,Create a Basic Server with ExpressDefine dynamic routes through ExpressUse Template Engines with ExpressServe static files with expressSave and Delete Content in Express with HTTP VerbsHandle Errors with a Redirect in ExpressOrganize Code by Subpath in ExpressUse Streams in ExpressHandle Errors with Express MiddlewareIntegrate MongoDB into your Express AppUse virtual properties with Mongoose and MongoDB,en,https://egghead.io/courses/getting-started-with-express-js,Getting Started with Express.js,Ben Clinkinbeard,6,11,-1,4.3,8,"Express,Node.js",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/018/thumb/course_image.png,64,on
,React Testing: Setting up dependenciesReact Testing: Running testsReact Testing: Utility modulesReact Testing: Intro to Shallow RenderingReact Testing: JSX error diffsReact Testing: Element types with Shallow RenderingReact Testing: className with Shallow RenderingReact Testing: Conditional className with Shallow RenderingReact Testing: Reusing test boilerplateReact Testing: Children with Shallow RenderingReact Testing: The Redux Store - Multiple ActionsReact Testing: The Redux Store - Initial StateReact Testing: Redux Reducers,en,https://egghead.io/courses/react-testing-cookbook,React Testing Cookbook,Trevor Miller,6,13,-1,4.0,8,React,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/027/thumb/course_image.png,38,on
